geometry,y,x
POINT Z (-121.5702854557955 49.35814200580371 2.229007804999128e-07),54.85139846801758,1052635.5877778686
POINT Z (-121.5706532859287 49.35780484924437 2.229007804999128e-07),51.92021179199219,1052681.7041535303
POINT Z (-121.570979161492 49.35742563279275 2.229007804999128e-07),49.77019500732422,1052730.0563903702
POINT Z (-121.5713050370554 49.35704641634111 2.229007804999128e-07),48.40060043334961,1052778.4086928526
POINT Z (-121.5716252061759 49.35666244531884 2.229007804999128e-07),47.09980773925781,1052827.027271844
POINT Z (-121.5719715135789 49.35630817395865 2.229007804999128e-07),46.66880798339844,1052874.1401516856
POINT Z (-121.5723894891308 49.35603377199446 2.229007804999128e-07),47.85038757324219,1052917.1798221683
POINT Z (-121.5728074646828 49.35575937003031 2.229007804999128e-07),48.63019943237305,1052960.2196136925
POINT Z (-121.5732254402348 49.35548496806614 2.229007804999128e-07),48.300201416015625,1053003.2595204208
POINT Z (-121.5736359058547 49.35519978025381 2.229007804999128e-07),42.259803771972656,1053046.8007362399
POINT Z (-121.5739963864064 49.35487313498228 2.229007804999128e-07),42.932804107666016,1053092.5483482701
POINT Z (-121.5743912867437 49.35456978935244 2.229007804999128e-07),42.871795654296875,1053136.9742764712
POINT Z (-121.5747917038351 49.35427034628117 2.229007804999128e-07),37.97718811035156,1053181.181919126
POINT Z (-121.5751921209265 49.35397090320992 2.229007804999128e-07),44.31660842895508,1053225.3896785623
POINT Z (-121.5756169768839 49.35372490676504 2.229007804999128e-07),44.95192337036133,1053267.7093449149
POINT Z (-121.5760161908103 49.3534238615177 2.229007804999128e-07),46.60360336303711,1053311.9943692954
POINT Z (-121.5764163851421 49.35312412130193 2.229007804999128e-07),47.9390983581543,1053356.216761989
POINT Z (-121.5768171377484 49.35282512808435 2.229007804999128e-07),51.969303131103516,1053400.4034180169
POINT Z (-121.5772276613221 49.35254203900426 2.229007804999128e-07),53.22846984863281,1053443.899543988
POINT Z (-121.5776764497134 49.35232160992298 2.229007804999128e-07),53.83702850341797,1053484.6828768982
POINT Z (-121.5781252381046 49.35210118084174 2.229007804999128e-07),54.10797119140625,1053525.4663264682
POINT Z (-121.5785740264959 49.35188075176047 2.229007804999128e-07),54.45853805541992,1053566.24989106
POINT Z (-121.5790228148871 49.35166032267922 2.229007804999128e-07),54.804866790771484,1053607.0335681923
POINT Z (-121.5794716032784 49.35143989359796 2.229007804999128e-07),54.889801025390625,1053647.8173578668
POINT Z (-121.5799203916697 49.3512194645167 2.229007804999128e-07),54.541202545166016,1053688.6012600788
POINT Z (-121.580369180061 49.35099903543546 2.229007804999128e-07),54.179203033447266,1053729.385274826
POINT Z (-121.5808179684522 49.3507786063542 2.229007804999128e-07),52.320587158203125,1053770.1694021067
POINT Z (-121.5812667568435 49.35055817727294 2.229007804999128e-07),52.40019989013672,1053810.9536419224
POINT Z (-121.5817155452347 49.35033774819168 2.229007804999128e-07),52.89118957519531,1053851.7379942653
POINT Z (-121.582164333626 49.35011731911042 2.229007804999128e-07),53.300209045410156,1053892.522459139
POINT Z (-121.5826131220173 49.34989689002917 2.229007804999128e-07),53.24079895019531,1053933.3070365372
POINT Z (-121.5830619104085 49.34967646094792 2.229007804999128e-07),51.44099426269531,1053974.091726462
POINT Z (-121.5835109234545 49.3494564923172 2.229007804999128e-07),40.37158966064453,1054014.8589720814
POINT Z (-121.5839608660567 49.34923842889828 2.229007804999128e-07),32.47157669067383,1054055.553679669
POINT Z (-121.584410808659 49.34902036547933 2.229007804999128e-07),31.480594635009766,1054096.248499428
POINT Z (-121.5848607512612 49.34880230206038 2.229007804999128e-07),31.010007858276367,1054136.943431757
POINT Z (-121.5853106938635 49.34858423864145 2.229007804999128e-07),32.30960464477539,1054177.6384762907
POINT Z (-121.5857606364657 49.34836617522252 2.229007804999128e-07),30.949209213256836,1054218.3336329882
POINT Z (-121.586210579068 49.34814811180358 2.229007804999128e-07),31.339012145996094,1054259.028901851
POINT Z (-121.5866605216702 49.34793004838465 2.229007804999128e-07),30.710983276367188,1054299.724282871
POINT Z (-121.5871104642725 49.34771198496569 2.229007804999128e-07),30.749404907226562,1054340.4197760478
POINT Z (-121.5875604068747 49.34749392154675 2.229007804999128e-07),30.17121124267578,1054381.1153813773
POINT Z (-121.588010349477 49.34727585812782 2.229007804999128e-07),30.439804077148438,1054421.811098253
POINT Z (-121.5884602920792 49.34705779470887 2.229007804999128e-07),30.91019630432129,1054462.5069267545
POINT Z (-121.5889106795833 49.34684065302872 2.229007804999128e-07),30.21978759765625,1054503.1679654324
POINT Z (-121.5893404173222 49.34658695677051 2.229007804999128e-07),30.609996795654297,1054545.3470223944
POINT Z (-121.5897197777104 49.34626124877886 2.229007804999128e-07),29.780200958251953,1054590.854353763
POINT Z (-121.5900991380987 49.34593554078719 2.229007804999128e-07),31.419599533081055,1054636.3617749433
POINT Z (-121.5904784984869 49.34560983279553 2.229007804999128e-07),31.439804077148438,1054681.8692976525
POINT Z (-121.5908578588752 49.34528412480388 2.229007804999128e-07),31.380199432373047,1054727.3769258258
POINT Z (-121.5912372192634 49.34495841681221 2.229007804999128e-07),31.020587921142578,1054772.8846594603
POINT Z (-121.5916165796516 49.34463270882054 2.229007804999128e-07),30.76020050048828,1054818.3924985582
POINT Z (-121.5919959400399 49.3443070008289 2.229007804999128e-07),30.67039680480957,1054863.9004431146
POINT Z (-121.5923753004281 49.34398129283723 2.229007804999128e-07),30.690393447875977,1054909.408493127
POINT Z (-121.5927546608164 49.34365558484556 2.229007804999128e-07),30.039196014404297,1054954.9166485933
POINT Z (-121.5931340212046 49.34332987685389 2.229007804999128e-07),29.99979591369629,1055000.4249095097
POINT Z (-121.5935133815929 49.34300416886224 2.229007804999128e-07),29.36079978942871,1055045.9332758726
POINT Z (-121.5938927419811 49.34267846087057 2.229007804999128e-07),30.528804779052734,1055091.441747681
POINT Z (-121.5942721023693 49.34235275287891 2.229007804999128e-07),30.137807846069336,1055136.9503249337
POINT Z (-121.5946514627576 49.34202704488725 2.229007804999128e-07),29.470195770263672,1055182.4590076292
POINT Z (-121.5950308231458 49.3417013368956 2.229007804999128e-07),28.36981201171875,1055227.9677906435
POINT Z (-121.5954290631704 49.34155743973828 2.229007804999128e-07),27.800003051757812,1055272.2213510238
POINT Z (-121.5958672522244 49.34179825160043 2.229007804999128e-07),30.402372360229492,1055313.8186204515
POINT Z (-121.5962639032562 49.34155282220301 2.229007804999128e-07),30.770349502563477,1055358.2398720887
POINT Z (-121.5966548975896 49.341241175879 2.229007804999128e-07),30.068260192871094,1055403.0458085903
POINT Z (-121.5970568039735 49.34094417468078 2.229007804999128e-07),30.41471290588379,1055447.1507033391
POINT Z (-121.5974672667647 49.34065865708574 2.229007804999128e-07),30.322282791137695,1055490.7059183607
POINT Z (-121.5978777295559 49.34037313949069 2.229007804999128e-07),29.99396324157715,1055534.2612470612
POINT Z (-121.598288192347 49.34008762189563 2.229007804999128e-07),29.870141983032227,1055577.816689524
POINT Z (-121.5986986551382 49.3398021043006 2.229007804999128e-07),29.642011642456055,1055621.3722457755
POINT Z (-121.5991091179293 49.33951658670555 2.229007804999128e-07),29.572669982910156,1055664.9279158171
POINT Z (-121.5995195807204 49.3392310691105 2.229007804999128e-07),29.455354690551758,1055708.4836996435
POINT Z (-121.5999300435116 49.33894555151546 2.229007804999128e-07),29.57617950439453,1055752.039597251
POINT Z (-121.6003405063027 49.33866003392039 2.229007804999128e-07),29.68673324584961,1055795.5956086423
POINT Z (-121.6007509690939 49.33837451632535 2.229007804999128e-07),29.7984619140625,1055839.151730432
POINT Z (-121.6011549492092 49.33807999525496 2.229007804999128e-07),29.920000076293945,1055883.13265932
POINT Z (-121.6015559059403 49.33778127515225 2.229007804999128e-07),29.850000381469727,1055927.3117659397
POINT Z (-121.6019568626715 49.33748255504952 2.229007804999128e-07),29.889799118041992,1055971.4909827537
POINT Z (-121.6023578194026 49.3371838349468 2.229007804999128e-07),29.930200576782227,1056015.6703114014
POINT Z (-121.6027587761337 49.33688511484408 2.229007804999128e-07),29.93999671936035,1056059.8497518806
POINT Z (-121.6031597328649 49.33658639474136 2.229007804999128e-07),29.909412384033203,1056104.0293041877
POINT Z (-121.603560689596 49.33628767463863 2.229007804999128e-07),29.99980354309082,1056148.2089683176
POINT Z (-121.6039616463271 49.33598895453594 2.229007804999128e-07),29.83039665222168,1056192.3887442688
POINT Z (-121.6043626030582 49.33569023443322 2.229007804999128e-07),29.750396728515625,1056236.5686320427
POINT Z (-121.6047635597893 49.33539151433048 2.229007804999128e-07),29.640392303466797,1056280.7486316338
POINT Z (-121.6051645165205 49.33509279422778 2.229007804999128e-07),29.590404510498047,1056324.9287430397
POINT Z (-121.6055654732516 49.33479407412505 2.229007804999128e-07),29.390790939331055,1056369.10896626
POINT Z (-121.6059664299827 49.33449535402234 2.229007804999128e-07),29.34039306640625,1056413.2893037198
POINT Z (-121.6063673850606 49.33419663170743 2.229007804999128e-07),29.329803466796875,1056457.4698647128
POINT Z (-121.6067674504759 49.33389671894764 2.229007804999128e-07),29.200401306152344,1056501.707623041
POINT Z (-121.6071675158912 49.33359680618786 2.229007804999128e-07),29.070791244506836,1056545.945503452
POINT Z (-121.6075675813065 49.33329689342808 2.229007804999128e-07),29.049991607666016,1056590.1834954764
POINT Z (-121.6079676467218 49.3329969806683 2.229007804999128e-07),28.83980369567871,1056634.4216753587
POINT Z (-121.607735818428 49.33273620186561 2.229007804999128e-07),28.310998916625977,1056676.8963140605
POINT Z (-121.6073018050539 49.33248794314764 2.229007804999128e-07),28.280197143554688,1056718.8068180503
POINT Z (-121.6072649200982 49.33200868762748 2.229007804999128e-07),28.110197067260742,1056774.161962669
POINT Z (-121.6072636972532 49.33150868912283 2.229007804999128e-07),28.170595169067383,1056830.228011568
POINT Z (-121.6074056522907 49.33107413923932 2.229007804999128e-07),28.320199966430664,1056882.0339812117
POINT Z (-121.6077848262183 49.33074821451429 2.229007804999128e-07),28.189599990844727,1056927.557308426
POINT Z (-121.6081643275163 49.33042267071564 2.229007804999128e-07),28.759180068969727,1056973.0614171755
POINT Z (-121.6085438288142 49.33009712691698 2.229007804999128e-07),29.448801040649414,1057018.5656295284
POINT Z (-121.6089233301122 49.32977158311831 2.229007804999128e-07),29.25039291381836,1057064.0699446094
POINT Z (-121.6093028314102 49.32944603931965 2.229007804999128e-07),28.22101593017578,1057109.5743718147
POINT Z (-121.6096828706678 49.32912112405414 2.229007804999128e-07),27.399791717529297,1057155.0471127364
POINT Z (-121.610063092985 49.32879642266902 2.229007804999128e-07),28.34019660949707,1057200.5091326418
POINT Z (-121.6104433153022 49.32847172128391 2.229007804999128e-07),28.41019630432129,1057245.9712524654
POINT Z (-121.6108815007483 49.32823460784387 2.229007804999128e-07),28.08960723876953,1057287.4994159278
POINT Z (-121.6113289903069 49.3280115538257 2.229007804999128e-07),28.2399959564209,1057328.3962030243
POINT Z (-121.6118054484523 49.32786471611972 2.229007804999128e-07),28.04020118713379,1057366.873350974
POINT Z (-121.6122881216894 49.32773423031136 2.229007804999128e-07),28.139995574951172,1057404.8314347889
POINT Z (-121.6127707949265 49.32760374450299 2.229007804999128e-07),29.090591430664062,1057442.7895913476
POINT Z (-121.6132510481498 49.32746503099069 2.229007804999128e-07),27.940000534057617,1057480.9627702537
POINT Z (-121.6136591895918 49.32719062543225 2.229007804999128e-07),28.1488037109375,1057524.4001507426
POINT Z (-121.6140140521562 49.32683838608129 2.229007804999128e-07),27.77081298828125,1057571.292069173
POINT Z (-121.6143689147206 49.32648614673032 2.229007804999128e-07),28.079599380493164,1057618.1840831449
POINT Z (-121.614723777285 49.32613390737935 2.229007804999128e-07),28.190393447875977,1057665.0761922374
POINT Z (-121.6150786398495 49.3257816680284 2.229007804999128e-07),28.34038734436035,1057711.9683975982
POINT Z (-121.6154335024139 49.32542942867742 2.229007804999128e-07),28.56999969482422,1057758.8606992268
POINT Z (-121.6157883649783 49.32507718932646 2.229007804999128e-07),28.570199966430664,1057805.7530971183
POINT Z (-121.6161432275427 49.32472494997549 2.229007804999128e-07),28.64980697631836,1057852.6455912702
POINT Z (-121.6164980901072 49.32437271062454 2.229007804999128e-07),27.880006790161133,1057899.5381816786
POINT Z (-121.6168529526716 49.32402047127357 2.229007804999128e-07),27.979999542236328,1057946.4308690222
POINT Z (-121.6172094812589 49.32366992212771 2.229007804999128e-07),28.049999237060547,1057993.2339509325
POINT Z (-121.6175667974698 49.32332017203776 2.229007804999128e-07),28.04019546508789,1058039.9947237957
POINT Z (-121.6179241136807 49.3229704219478 2.229007804999128e-07),28.197498321533203,1058086.7555940768
POINT Z (-121.6182814298917 49.32262067185786 2.229007804999128e-07),28.332239151000977,1058133.5165616642
POINT Z (-121.6186387461026 49.3222709217679 2.229007804999128e-07),28.245010375976562,1058180.2776265258
POINT Z (-121.6189594289226 49.32188751493838 2.229007804999128e-07),28.029556274414062,1058228.8740609412
POINT Z (-121.6192777176759 49.32150190857237 2.229007804999128e-07),27.73583984375,1058277.5905153418
POINT Z (-121.6195960064292 49.32111630220637 2.229007804999128e-07),27.39502716064453,1058326.3070502945
POINT Z (-121.6199142951826 49.32073069584036 2.229007804999128e-07),27.35831642150879,1058375.0236658005
POINT Z (-121.6202312354693 49.32034398453506 2.229007804999128e-07),28.034870147705078,1058423.8023897475
POINT Z (-121.6205467466481 49.31995610221262 2.229007804999128e-07),27.6353759765625,1058472.6469305647
POINT Z (-121.6208622578268 49.31956821989017 2.229007804999128e-07),27.992679595947266,1058521.4915507145
POINT Z (-121.6211777690056 49.31918033756772 2.229007804999128e-07),27.82217788696289,1058570.3362501988
POINT Z (-121.6214932801844 49.31879245524528 2.229007804999128e-07),27.23517417907715,1058619.1810121818
POINT Z (-121.6217497195273 49.31836385781828 2.229007804999128e-07),27.7900447845459,1058670.3845384978
POINT Z (-121.6220376401139 49.31795701918743 2.229007804999128e-07),27.775270462036133,1058720.3283063015
POINT Z (-121.6223539926514 49.3175698227618 2.229007804999128e-07),26.33320426940918,1058769.134786333
POINT Z (-121.6226703451889 49.31718262633617 2.229007804999128e-07),28.860261917114258,1058817.941345623
POINT Z (-121.6229866977264 49.31679542991053 2.229007804999128e-07),29.455724716186523,1058866.7479838491
POINT Z (-121.6233180532397 49.31642181956909 2.229007804999128e-07),29.60142707824707,1058914.8111183527
POINT Z (-121.6236720717946 49.31606873195557 2.229007804999128e-07),30.07040023803711,1058961.7511036792
POINT Z (-121.6240425063788 49.31573541826688 2.229007804999128e-07),30.597301483154297,1059007.7061696325
POINT Z (-121.6244547010233 49.31545240665047 2.229007804999128e-07),31.590150833129883,1059051.1556157055
POINT Z (-121.6248668956678 49.31516939503405 2.229007804999128e-07),32.63349151611328,1059094.6051758996
POINT Z (-121.6252790903123 49.31488638341762 2.229007804999128e-07),33.83966064453125,1059138.0548502146
POINT Z (-121.6256912849568 49.31460337180121 2.229007804999128e-07),34.78382873535156,1059181.5046386449
POINT Z (-121.6261034796013 49.31432036018479 2.229007804999128e-07),35.33712387084961,1059224.954533544
POINT Z (-121.6265654907294 49.31413500350251 2.229007804999128e-07),34.93947982788086,1059264.6262763352
POINT Z (-121.6270365738929 49.31396743067337 2.229007804999128e-07),33.60736846923828,1059303.6100626884
POINT Z (-121.6275076570564 49.31379985784425 2.229007804999128e-07),30.519582748413086,1059342.593942565
POINT Z (-121.6279787402199 49.31363228501509 2.229007804999128e-07),32.398563385009766,1059381.5779209812
POINT Z (-121.6284498233834 49.31346471218594 2.229007804999128e-07),32.90975570678711,1059420.5619979347
POINT Z (-121.6289209065469 49.3132971393568 2.229007804999128e-07),32.204227447509766,1059459.5461734247
POINT Z (-121.6293919897104 49.31312956652764 2.229007804999128e-07),32.23887634277344,1059498.5304474512
POINT Z (-121.6298630728739 49.31296199369849 2.229007804999128e-07),32.52911376953125,1059537.5148194793
POINT Z (-121.6303234140912 49.31276977677901 2.229007804999128e-07),32.34785461425781,1059577.3662307947
POINT Z (-121.6307668307487 49.31253873204776 2.229007804999128e-07),31.17768669128418,1059618.5836697842
POINT Z (-121.6312102434677 49.31230767975798 2.229007804999128e-07),30.462812423706055,1059659.8015318615
POINT Z (-121.6316536561867 49.31207662746818 2.229007804999128e-07),29.740652084350586,1059701.019508038
POINT Z (-121.6320970689058 49.31184557517841 2.229007804999128e-07),28.869810104370117,1059742.2376001936
POINT Z (-121.6325404816248 49.31161452288863 2.229007804999128e-07),28.649795532226562,1059783.4558063953
POINT Z (-121.6329838943438 49.31138347059883 2.229007804999128e-07),27.809999465942383,1059824.6741233158
POINT Z (-121.6333012932339 49.31100519684518 2.229007804999128e-07),27.82061195373535,1059873.1549304028
POINT Z (-121.6335979986283 49.31060274696145 2.229007804999128e-07),27.071195602416992,1059922.828409362
POINT Z (-121.6338947040227 49.3102002970777 2.229007804999128e-07),26.32196807861328,1059972.5019576866
POINT Z (-121.6341914094171 49.30979784719397 2.229007804999128e-07),28.290197372436523,1060022.1755688211
POINT Z (-121.6345123331197 49.30941722089512 2.229007804999128e-07),28.250791549682617,1060070.656874879
POINT Z (-121.634925730714 49.30913817121193 2.229007804999128e-07),28.31918716430664,1060113.9702216224
POINT Z (-121.6353494077213 49.30887265700599 2.229007804999128e-07),29.48920440673828,1060156.6335450266
POINT Z (-121.6357730847285 49.30860714280008 2.229007804999128e-07),29.610595703125,1060199.2969838402
POINT Z (-121.6361967617357 49.30834162859416 2.229007804999128e-07),29.979598999023438,1060241.9605380625
POINT Z (-121.636620438743 49.30807611438824 2.229007804999128e-07),30.309404373168945,1060284.624207693
POINT Z (-121.6370441157502 49.30781060018232 2.229007804999128e-07),30.590595245361328,1060327.287991335
POINT Z (-121.6374677927574 49.3075450859764 2.229007804999128e-07),30.62999153137207,1060369.9518895987
POINT Z (-121.6378155683065 49.30721290218499 2.229007804999128e-07),27.161195755004883,1060416.195708764
POINT Z (-121.6382465549161 49.30695942527796 2.229007804999128e-07),27.840557098388672,1060458.3385834566
POINT Z (-121.6386775391472 49.30670594432704 2.229007804999128e-07),30.186656951904297,1060500.48174533
POINT Z (-121.6390976583487 49.30643612039235 2.229007804999128e-07),32.194210052490234,1060543.3652482384
POINT Z (-121.6394981735197 49.30613680851852 2.229007804999128e-07),33.41984939575195,1060587.5845401906
POINT Z (-121.6398913229764 49.30582795050962 2.229007804999128e-07),35.15300369262695,1060632.267410209
POINT Z (-121.6402787813987 49.30551191901376 2.229007804999128e-07),35.72939682006836,1060677.3026691845
POINT Z (-121.6406671184601 49.30519696770514 2.229007804999128e-07),35.78890609741211,1060722.2844355027
POINT Z (-121.6410554555214 49.30488201639653 2.229007804999128e-07),36.099422454833984,1060767.266290372
POINT Z (-121.6414437925827 49.30456706508792 2.229007804999128e-07),36.086368560791016,1060812.2482570256
POINT Z (-121.6418353611818 49.30425614780251 2.229007804999128e-07),36.25619125366211,1060857.0314583522
POINT Z (-121.6422274709286 49.30394590604759 2.229007804999128e-07),36.83246994018555,1060901.7814647236
POINT Z (-121.6426195806753 49.30363566429269 2.229007804999128e-07),36.71195602416992,1060946.5315833527
POINT Z (-121.6430116904221 49.30332542253777 2.229007804999128e-07),37.47522735595703,1060991.2818115426
POINT Z (-121.6434038001689 49.30301518078288 2.229007804999128e-07),37.679622650146484,1061036.032151449
POINT Z (-121.6437959099156 49.30270493902795 2.229007804999128e-07),37.90927505493164,1061080.782601435
POINT Z (-121.6441955002663 49.30240440006003 2.229007804999128e-07),38.49749755859375,1061125.0622989433
POINT Z (-121.6445886222617 49.30209551695542 2.229007804999128e-07),38.53232955932617,1061169.7479368506
POINT Z (-121.6450099707181 49.30182793324595 2.229007804999128e-07),38.037689208984375,1061212.5386800873
POINT Z (-121.6453500095747 49.30151524098242 2.229007804999128e-07),39.38299560546875,1061257.8265771216
POINT Z (-121.6457441376155 49.30120802308296 2.229007804999128e-07),39.858665466308594,1061302.4397310386
POINT Z (-121.646163582439 49.30093587641366 2.229007804999128e-07),43.34463119506836,1061345.4012782443
POINT Z (-121.6465916376324 49.30067750759392 2.229007804999128e-07),43.292701721191406,1061387.757298252
POINT Z (-121.647023003614 49.30042486552755 2.229007804999128e-07),39.63458251953125,1061429.8722254261
POINT Z (-121.6474672951891 49.30019559982458 2.229007804999128e-07),35.50347137451172,1061471.0276906767
POINT Z (-121.6479434417148 49.30004331948833 2.229007804999128e-07),37.96012496948242,1061509.5797793372
POINT Z (-121.6484205263185 49.29989374955032 2.229007804999128e-07),46.03975296020508,1061548.0519496137
POINT Z (-121.6489004397905 49.29975351506802 2.229007804999128e-07),54.728057861328125,1061586.2744857925
POINT Z (-121.6493779392687 49.29960524157224 2.229007804999128e-07),53.711978912353516,1061624.7105433503
POINT Z (-121.6498563493132 49.29945993679611 2.229007804999128e-07),53.10159683227539,1061663.0664829721
POINT Z (-121.6503338301601 49.29931157935347 2.229007804999128e-07),55.42259979248047,1061701.5044892668
POINT Z (-121.6508137141949 49.29917131652236 2.229007804999128e-07),57.497779846191406,1061739.7297150097
POINT Z (-121.6512944457134 49.29903385034796 2.229007804999128e-07),52.87408447265625,1061777.8801893936
POINT Z (-121.6517749304917 49.29889553198445 2.229007804999128e-07),48.47759246826172,1061816.0527025878
POINT Z (-121.6522473350672 49.29873644733476 2.229007804999128e-07),41.803768157958984,1061854.9030054307
POINT Z (-121.6526478570641 49.29844420388694 2.229007804999128e-07),43.094932556152344,1061898.921679077
POINT Z (-121.6529485974749 49.29804502468299 2.229007804999128e-07),46.429805755615234,1061948.4134142285
POINT Z (-121.6532412724718 49.29763964982525 2.229007804999128e-07),42.30879211425781,1061998.2572242375
POINT Z (-121.6535370974175 49.29723655231655 2.229007804999128e-07),43.96800994873047,1062047.9701070245
POINT Z (-121.6538369839794 49.2968364696343 2.229007804999128e-07),51.07841110229492,1062097.510491248
POINT Z (-121.6541406210275 49.296439243875 2.229007804999128e-07),55.04039764404297,1062146.8882493812
POINT Z (-121.6544609789027 49.2960566588525 2.229007804999128e-07),56.24178695678711,1062195.4613269109
POINT Z (-121.6548362471945 49.2957262444264 2.229007804999128e-07),55.831207275390625,1062241.2242703086
POINT Z (-121.6552080933759 49.2953920008891 2.229007804999128e-07),53.31018829345703,1062287.1838947632
POINT Z (-121.6555792405584 49.29505696713026 2.229007804999128e-07),51.14859390258789,1062333.1840443935
POINT Z (-121.6559508665775 49.29472246335747 2.229007804999128e-07),56.1205940246582,1062379.156995371
POINT Z (-121.6563211577988 49.29438648079557 2.229007804999128e-07),55.11980056762695,1062425.2062444466
POINT Z (-121.6566913377762 49.29405037547818 2.229007804999128e-07),56.25020980834961,1062471.2619369691
POINT Z (-121.6570685662006 49.29372226036194 2.229007804999128e-07),51.95139694213867,1062516.909428279
POINT Z (-121.6575262403248 49.29352638292341 2.229007804999128e-07),43.382781982421875,1062556.9426961124
POINT Z (-121.6579954202589 49.29335355297967 2.229007804999128e-07),40.47480392456055,1062596.1007574298
POINT Z (-121.658464600193 49.29318072303593 2.229007804999128e-07),45.53920364379883,1062635.2589192276
POINT Z (-121.6589372169 49.29301759442441 2.229007804999128e-07),47.50041580200195,1062674.1232677635
POINT Z (-121.6594105637532 49.29285652687165 2.229007804999128e-07),47.169647216796875,1062712.9252678799
POINT Z (-121.6598839106064 49.29269545931888 2.229007804999128e-07),53.60638427734375,1062751.7273641997
POINT Z (-121.6603572574596 49.29253439176611 2.229007804999128e-07),58.208621978759766,1062790.5295624512
POINT Z (-121.6608305705258 49.29237322517963 2.229007804999128e-07),58.15912628173828,1062829.3347705696
POINT Z (-121.6613036588489 49.29221139984636 2.229007804999128e-07),58.22343826293945,1062868.1594638512
POINT Z (-121.6617767471721 49.2920495745131 2.229007804999128e-07),57.27394104003906,1062906.9842626369
POINT Z (-121.6622498354953 49.29188774917984 2.229007804999128e-07),56.97773742675781,1062945.8091578186
POINT Z (-121.6627229238184 49.29172592384656 2.229007804999128e-07),57.116790771484375,1062984.634143592
POINT Z (-121.6631960121416 49.29156409851329 2.229007804999128e-07),55.70947265625,1063023.459224863
POINT Z (-121.66368032766 49.29144636334538 2.229007804999128e-07),54.949302673339844,1063061.2749677077
POINT Z (-121.6641753188755 49.29137576804391 2.229007804999128e-07),56.32058334350586,1063098.1181487462
POINT Z (-121.6646577515451 49.29125523692794 2.229007804999128e-07),56.85719299316406,1063136.084596097
POINT Z (-121.6651117542562 49.29104617174332 2.229007804999128e-07),56.415828704833984,1063176.484570317
POINT Z (-121.6655633073029 49.29083146312159 2.229007804999128e-07),54.647315979003906,1063217.0833530445
POINT Z (-121.6659529826402 49.29052699653136 2.229007804999128e-07),53.544151306152344,1063261.7267265415
POINT Z (-121.6662301384265 49.29011196955476 2.229007804999128e-07),56.0660514831543,1063312.141013955
POINT Z (-121.6664371171334 49.28965704011081 2.229007804999128e-07),58.93449401855469,1063370.7619682304
POINT Z (-121.6666091912169 49.28918763585428 2.229007804999128e-07),59.86947250366211,1063427.650330828
POINT Z (-121.6667928429386 49.28872258527085 2.229007804999128e-07),59.2767333984375,1063481.053605818
POINT Z (-121.6669455329858 49.28824723648292 2.229007804999128e-07),63.67002487182617,1063535.096526017
POINT Z (-121.6670658620681 49.28776195085747 2.229007804999128e-07),64.62217712402344,1063589.7583889598
POINT Z (-121.6671921199447 49.28727819070998 2.229007804999128e-07),64.37937927246094,1063644.3245994407
POINT Z (-121.6673301000805 49.28679761934578 2.229007804999128e-07),61.18130111694336,1063698.6911489216
POINT Z (-121.6674696770263 49.28631749615718 2.229007804999128e-07),60.6261100769043,1063753.029656871
POINT Z (-121.6675973065734 49.28583408708967 2.229007804999128e-07),58.14065933227539,1063807.5738676693
POINT Z (-121.6677228839909 49.28535011362735 2.229007804999128e-07),53.593841552734375,1063862.1534206152
POINT Z (-121.6678484614084 49.28486614016506 2.229007804999128e-07),50.903934478759766,1063916.7329829715
POINT Z (-121.6679718852751 49.28438161843791 2.229007804999128e-07),45.9549560546875,1063971.34695222
POINT Z (-121.6681005344754 49.28389847036832 2.229007804999128e-07),46.439456939697266,1064025.8748175595
POINT Z (-121.6682396843713 49.28341823211511 2.229007804999128e-07),53.33139419555664,1064080.2205919877
POINT Z (-121.6683797815093 49.2829382604577 2.229007804999128e-07),58.2763557434082,1064134.5497296017
POINT Z (-121.6685145064772 49.28245676982777 2.229007804999128e-07),63.098045349121094,1064188.9738878885
POINT Z (-121.6686456158546 49.28197427717463 2.229007804999128e-07),66.82095336914062,1064243.4607185174
POINT Z (-121.6687646286592 49.28148864773529 2.229007804999128e-07),66.15019989013672,1064298.1442245787
POINT Z (-121.6688502718509 49.28099686630047 2.229007804999128e-07),68.1126480102539,1064353.2157263828
POINT Z (-121.6689005347344 49.28049940775974 2.229007804999128e-07),67.15375518798828,1064408.646041435
POINT Z (-121.6691155277497 49.28005692879666 2.229007804999128e-07),63.702308654785156,1064460.8411908713
POINT Z (-121.6693990879949 49.27964511137678 2.229007804999128e-07),62.630550384521484,1064511.125688623
POINT Z (-121.6696826482402 49.27923329395693 2.229007804999128e-07),55.87431335449219,1064561.3184486607
POINT Z (-121.6699662084855 49.27882147653707 2.229007804999128e-07),50.70085144042969,1064611.537246312
POINT Z (-121.6702497687307 49.27840965911721 2.229007804999128e-07),45.70745086669922,1064661.7561020337
POINT Z (-121.670533328976 49.27799784169734 2.229007804999128e-07),37.98664855957031,1064711.9750225574
POINT Z (-121.6706905379132 49.27752948240441 2.229007804999128e-07),34.10195541381836,1064764.1625684998
POINT Z (-121.6708086780711 49.27704363993706 2.229007804999128e-07),31.33922004699707,1064822.3567516052
POINT Z (-121.670926818229 49.27655779746969 2.229007804999128e-07),40.952754974365234,1064877.0488069258
POINT Z (-121.6710449583869 49.27607195500234 2.229007804999128e-07),50.0175666809082,1064931.7408683964
POINT Z (-121.6711630985448 49.27558611253496 2.229007804999128e-07),57.30134201049805,1064986.4329353638
