geometry,y,x
POINT Z (-121.5719715135789 49.35630817395865 2.229007804999128e-07),46.66880798,1052874.14
POINT Z (-121.5723894891308 49.35603377199446 2.229007804999128e-07),47.85038757,1052917.18
POINT Z (-121.5728074646828 49.35575937003031 2.229007804999128e-07),48.63019943,1052960.22
POINT Z (-121.5732254402348 49.35548496806614 2.229007804999128e-07),48.30020142,1053003.26
POINT Z (-121.5736359058547 49.35519978025381 2.229007804999128e-07),42.25980377,1053046.801
POINT Z (-121.5739963864064 49.35487313498228 2.229007804999128e-07),42.93280411,1053092.548
POINT Z (-121.5743912867437 49.35456978935244 2.229007804999128e-07),42.87179565,1053136.974
POINT Z (-121.5747917038351 49.35427034628117 2.229007804999128e-07),37.97718811,1053181.182
POINT Z (-121.5751921209265 49.35397090320992 2.229007804999128e-07),44.31660843,1053225.39
POINT Z (-121.5756169768839 49.35372490676504 2.229007804999128e-07),44.95192337,1053267.709
POINT Z (-121.5760161908103 49.3534238615177 2.229007804999128e-07),46.60360336,1053311.994
POINT Z (-121.5764163851421 49.35312412130193 2.229007804999128e-07),47.93909836,1053356.217
POINT Z (-121.5768171377484 49.35282512808435 2.229007804999128e-07),51.96930313,1053400.403
POINT Z (-121.5772276613221 49.35254203900426 2.229007804999128e-07),53.22846985,1053443.9
POINT Z (-121.5776764497134 49.35232160992298 2.229007804999128e-07),53.8370285,1053484.683
POINT Z (-121.5781252381046 49.35210118084174 2.229007804999128e-07),54.10797119,1053525.466
POINT Z (-121.5785740264959 49.35188075176047 2.229007804999128e-07),54.45853806,1053566.25
POINT Z (-121.5790228148871 49.35166032267922 2.229007804999128e-07),54.80486679,1053607.034
POINT Z (-121.5794716032784 49.35143989359796 2.229007804999128e-07),54.88980103,1053647.817
POINT Z (-121.5799203916697 49.3512194645167 2.229007804999128e-07),54.54120255,1053688.601
POINT Z (-121.580369180061 49.35099903543546 2.229007804999128e-07),54.17920303,1053729.385
POINT Z (-121.5808179684522 49.3507786063542 2.229007804999128e-07),52.32058716,1053770.169
POINT Z (-121.5812667568435 49.35055817727294 2.229007804999128e-07),52.40019989,1053810.954
POINT Z (-121.5817155452347 49.35033774819168 2.229007804999128e-07),52.89118958,1053851.738
POINT Z (-121.582164333626 49.35011731911042 2.229007804999128e-07),53.30020905,1053892.522
POINT Z (-121.5826131220173 49.34989689002917 2.229007804999128e-07),53.24079895,1053933.307
POINT Z (-121.5830619104085 49.34967646094792 2.229007804999128e-07),51.44099426,1053974.092
POINT Z (-121.5835109234545 49.3494564923172 2.229007804999128e-07),40.37158966,1054014.859
POINT Z (-121.5839608660567 49.34923842889828 2.229007804999128e-07),32.47157669,1054055.554
POINT Z (-121.584410808659 49.34902036547933 2.229007804999128e-07),31.48059464,1054096.248
POINT Z (-121.5848607512612 49.34880230206038 2.229007804999128e-07),31.01000786,1054136.943
POINT Z (-121.5853106938635 49.34858423864145 2.229007804999128e-07),32.30960464,1054177.638
POINT Z (-121.5857606364657 49.34836617522252 2.229007804999128e-07),30.94920921,1054218.334
POINT Z (-121.586210579068 49.34814811180358 2.229007804999128e-07),31.33901215,1054259.029
POINT Z (-121.5866605216702 49.34793004838465 2.229007804999128e-07),30.71098328,1054299.724
POINT Z (-121.5871104642725 49.34771198496569 2.229007804999128e-07),30.74940491,1054340.42
POINT Z (-121.5875604068747 49.34749392154675 2.229007804999128e-07),30.17121124,1054381.115
POINT Z (-121.588010349477 49.34727585812782 2.229007804999128e-07),30.43980408,1054421.811
POINT Z (-121.5884602920792 49.34705779470887 2.229007804999128e-07),30.9101963,1054462.507
POINT Z (-121.5889106795833 49.34684065302872 2.229007804999128e-07),30.2197876,1054503.168
POINT Z (-121.5893404173222 49.34658695677051 2.229007804999128e-07),30.6099968,1054545.347
POINT Z (-121.5897197777104 49.34626124877886 2.229007804999128e-07),29.78020096,1054590.854
POINT Z (-121.5900991380987 49.34593554078719 2.229007804999128e-07),31.41959953,1054636.362
POINT Z (-121.5904784984869 49.34560983279553 2.229007804999128e-07),31.43980408,1054681.869
POINT Z (-121.5908578588752 49.34528412480388 2.229007804999128e-07),31.38019943,1054727.377
POINT Z (-121.5912372192634 49.34495841681221 2.229007804999128e-07),31.02058792,1054772.885
POINT Z (-121.5916165796516 49.34463270882054 2.229007804999128e-07),30.7602005,1054818.393
POINT Z (-121.5919959400399 49.3443070008289 2.229007804999128e-07),30.6703968,1054863.9
POINT Z (-121.5923753004281 49.34398129283723 2.229007804999128e-07),30.69039345,1054909.408
POINT Z (-121.5927546608164 49.34365558484556 2.229007804999128e-07),30.03919601,1054954.917
POINT Z (-121.5931340212046 49.34332987685389 2.229007804999128e-07),29.99979591,1055000.425
POINT Z (-121.5935133815929 49.34300416886224 2.229007804999128e-07),29.36079979,1055045.933
POINT Z (-121.5938927419811 49.34267846087057 2.229007804999128e-07),30.52880478,1055091.442
POINT Z (-121.5942721023693 49.34235275287891 2.229007804999128e-07),30.13780785,1055136.95
POINT Z (-121.5946514627576 49.34202704488725 2.229007804999128e-07),29.47019577,1055182.459
POINT Z (-121.5950308231458 49.3417013368956 2.229007804999128e-07),28.36981201,1055227.968
POINT Z (-121.5954290631704 49.34155743973828 2.229007804999128e-07),27.80000305,1055272.221
POINT Z (-121.5958672522244 49.34179825160043 2.229007804999128e-07),30.40237236,1055313.819
POINT Z (-121.5962639032562 49.34155282220301 2.229007804999128e-07),30.7703495,1055358.24
POINT Z (-121.5966548975896 49.341241175879 2.229007804999128e-07),30.06826019,1055403.046
POINT Z (-121.5970568039735 49.34094417468078 2.229007804999128e-07),30.41471291,1055447.151
POINT Z (-121.5974672667647 49.34065865708574 2.229007804999128e-07),30.32228279,1055490.706
POINT Z (-121.5978777295559 49.34037313949069 2.229007804999128e-07),29.99396324,1055534.261
POINT Z (-121.598288192347 49.34008762189563 2.229007804999128e-07),29.87014198,1055577.817
POINT Z (-121.5986986551382 49.3398021043006 2.229007804999128e-07),29.64201164,1055621.372
POINT Z (-121.5991091179293 49.33951658670555 2.229007804999128e-07),29.57266998,1055664.928
POINT Z (-121.5995195807204 49.3392310691105 2.229007804999128e-07),29.45535469,1055708.484
POINT Z (-121.5999300435116 49.33894555151546 2.229007804999128e-07),29.5761795,1055752.04
POINT Z (-121.6003405063027 49.33866003392039 2.229007804999128e-07),29.68673325,1055795.596
POINT Z (-121.6007509690939 49.33837451632535 2.229007804999128e-07),29.79846191,1055839.152
POINT Z (-121.6011549492092 49.33807999525496 2.229007804999128e-07),29.92000008,1055883.133
POINT Z (-121.6015559059403 49.33778127515225 2.229007804999128e-07),29.85000038,1055927.312
POINT Z (-121.6019568626715 49.33748255504952 2.229007804999128e-07),29.88979912,1055971.491
POINT Z (-121.6023578194026 49.3371838349468 2.229007804999128e-07),29.93020058,1056015.67
POINT Z (-121.6027587761337 49.33688511484408 2.229007804999128e-07),29.93999672,1056059.85
POINT Z (-121.6031597328649 49.33658639474136 2.229007804999128e-07),29.90941238,1056104.029
POINT Z (-121.603560689596 49.33628767463863 2.229007804999128e-07),29.99980354,1056148.209
POINT Z (-121.6039616463271 49.33598895453594 2.229007804999128e-07),29.83039665,1056192.389
POINT Z (-121.6043626030582 49.33569023443322 2.229007804999128e-07),29.75039673,1056236.569
POINT Z (-121.6047635597893 49.33539151433048 2.229007804999128e-07),29.6403923,1056280.749
POINT Z (-121.6051645165205 49.33509279422778 2.229007804999128e-07),29.59040451,1056324.929
POINT Z (-121.6055654732516 49.33479407412505 2.229007804999128e-07),29.39079094,1056369.109
POINT Z (-121.6059664299827 49.33449535402234 2.229007804999128e-07),29.34039307,1056413.289
POINT Z (-121.6063673850606 49.33419663170743 2.229007804999128e-07),29.32980347,1056457.47
POINT Z (-121.6067674504759 49.33389671894764 2.229007804999128e-07),29.20040131,1056501.708
POINT Z (-121.6071675158912 49.33359680618786 2.229007804999128e-07),29.07079124,1056545.945
POINT Z (-121.6075675813065 49.33329689342808 2.229007804999128e-07),29.04999161,1056590.183
POINT Z (-121.6079676467218 49.3329969806683 2.229007804999128e-07),28.8398037,1056634.422
POINT Z (-121.607735818428 49.33273620186561 2.229007804999128e-07),28.31099892,1056676.896
POINT Z (-121.6073018050539 49.33248794314764 2.229007804999128e-07),28.28019714,1056718.807
POINT Z (-121.6072649200982 49.33200868762748 2.229007804999128e-07),28.11019707,1056774.162
POINT Z (-121.6072636972532 49.33150868912283 2.229007804999128e-07),28.17059517,1056830.228
POINT Z (-121.6074056522907 49.33107413923932 2.229007804999128e-07),28.32019997,1056882.034
POINT Z (-121.6077848262183 49.33074821451429 2.229007804999128e-07),28.18959999,1056927.557
POINT Z (-121.6081643275163 49.33042267071564 2.229007804999128e-07),28.75918007,1056973.061
POINT Z (-121.6085438288142 49.33009712691698 2.229007804999128e-07),29.44880104,1057018.566
POINT Z (-121.6089233301122 49.32977158311831 2.229007804999128e-07),29.25039291,1057064.07
POINT Z (-121.6093028314102 49.32944603931965 2.229007804999128e-07),28.22101593,1057109.574
POINT Z (-121.6096828706678 49.32912112405414 2.229007804999128e-07),27.39979172,1057155.047
POINT Z (-121.610063092985 49.32879642266902 2.229007804999128e-07),28.34019661,1057200.509
POINT Z (-121.6104433153022 49.32847172128391 2.229007804999128e-07),28.4101963,1057245.971
POINT Z (-121.6108815007483 49.32823460784387 2.229007804999128e-07),28.08960724,1057287.499
POINT Z (-121.6113289903069 49.3280115538257 2.229007804999128e-07),28.23999596,1057328.396
POINT Z (-121.6118054484523 49.32786471611972 2.229007804999128e-07),28.04020119,1057366.873
POINT Z (-121.6122881216894 49.32773423031136 2.229007804999128e-07),28.13999557,1057404.831
POINT Z (-121.6127707949265 49.32760374450299 2.229007804999128e-07),29.09059143,1057442.79
POINT Z (-121.6132510481498 49.32746503099069 2.229007804999128e-07),27.94000053,1057480.963
POINT Z (-121.6136591895918 49.32719062543225 2.229007804999128e-07),28.14880371,1057524.4
POINT Z (-121.6140140521562 49.32683838608129 2.229007804999128e-07),27.77081299,1057571.292
POINT Z (-121.6143689147206 49.32648614673032 2.229007804999128e-07),28.07959938,1057618.184
POINT Z (-121.614723777285 49.32613390737935 2.229007804999128e-07),28.19039345,1057665.076
POINT Z (-121.6150786398495 49.3257816680284 2.229007804999128e-07),28.34038734,1057711.968
POINT Z (-121.6154335024139 49.32542942867742 2.229007804999128e-07),28.56999969,1057758.861
POINT Z (-121.6157883649783 49.32507718932646 2.229007804999128e-07),28.57019997,1057805.753
POINT Z (-121.6161432275427 49.32472494997549 2.229007804999128e-07),28.64980698,1057852.646
POINT Z (-121.6164980901072 49.32437271062454 2.229007804999128e-07),27.88000679,1057899.538
POINT Z (-121.6168529526716 49.32402047127357 2.229007804999128e-07),27.97999954,1057946.431
POINT Z (-121.6172094812589 49.32366992212771 2.229007804999128e-07),28.04999924,1057993.234
POINT Z (-121.6175667974698 49.32332017203776 2.229007804999128e-07),28.04019547,1058039.995
POINT Z (-121.6179241136807 49.3229704219478 2.229007804999128e-07),28.19749832,1058086.756
POINT Z (-121.6182814298917 49.32262067185786 2.229007804999128e-07),28.33223915,1058133.517
POINT Z (-121.6186387461026 49.3222709217679 2.229007804999128e-07),28.24501038,1058180.278
POINT Z (-121.6189594289226 49.32188751493838 2.229007804999128e-07),28.02955627,1058228.874
POINT Z (-121.6192777176759 49.32150190857237 2.229007804999128e-07),27.73583984,1058277.59
POINT Z (-121.6195960064292 49.32111630220637 2.229007804999128e-07),27.39502716,1058326.307
POINT Z (-121.6199142951826 49.32073069584036 2.229007804999128e-07),27.35831642,1058375.024
POINT Z (-121.6202312354693 49.32034398453506 2.229007804999128e-07),28.03487015,1058423.802
POINT Z (-121.6205467466481 49.31995610221262 2.229007804999128e-07),27.63537598,1058472.647
POINT Z (-121.6208622578268 49.31956821989017 2.229007804999128e-07),27.9926796,1058521.492
POINT Z (-121.6211777690056 49.31918033756772 2.229007804999128e-07),27.82217789,1058570.336
POINT Z (-121.6214932801844 49.31879245524528 2.229007804999128e-07),27.23517418,1058619.181
POINT Z (-121.6217497195273 49.31836385781828 2.229007804999128e-07),27.79004478,1058670.385
POINT Z (-121.6220376401139 49.31795701918743 2.229007804999128e-07),27.77527046,1058720.328
POINT Z (-121.6223539926514 49.3175698227618 2.229007804999128e-07),26.33320427,1058769.135
POINT Z (-121.6226703451889 49.31718262633617 2.229007804999128e-07),28.86026192,1058817.941
POINT Z (-121.6229866977264 49.31679542991053 2.229007804999128e-07),29.45572472,1058866.748
POINT Z (-121.6233180532397 49.31642181956909 2.229007804999128e-07),29.60142708,1058914.811
POINT Z (-121.6236720717946 49.31606873195557 2.229007804999128e-07),30.07040024,1058961.751
POINT Z (-121.6240425063788 49.31573541826688 2.229007804999128e-07),30.59730148,1059007.706
POINT Z (-121.6244547010233 49.31545240665047 2.229007804999128e-07),31.59015083,1059051.156
POINT Z (-121.6248668956678 49.31516939503405 2.229007804999128e-07),32.63349152,1059094.605
POINT Z (-121.6252790903123 49.31488638341762 2.229007804999128e-07),33.83966064,1059138.055
POINT Z (-121.6256912849568 49.31460337180121 2.229007804999128e-07),34.78382874,1059181.505
POINT Z (-121.6261034796013 49.31432036018479 2.229007804999128e-07),35.33712387,1059224.955
POINT Z (-121.6265654907294 49.31413500350251 2.229007804999128e-07),34.93947983,1059264.626
POINT Z (-121.6270365738929 49.31396743067337 2.229007804999128e-07),33.60736847,1059303.61
POINT Z (-121.6275076570564 49.31379985784425 2.229007804999128e-07),30.51958275,1059342.594
POINT Z (-121.6279787402199 49.31363228501509 2.229007804999128e-07),32.39856339,1059381.578
POINT Z (-121.6284498233834 49.31346471218594 2.229007804999128e-07),32.90975571,1059420.562
POINT Z (-121.6289209065469 49.3132971393568 2.229007804999128e-07),32.20422745,1059459.546
POINT Z (-121.6293919897104 49.31312956652764 2.229007804999128e-07),32.23887634,1059498.53
POINT Z (-121.6298630728739 49.31296199369849 2.229007804999128e-07),32.52911377,1059537.515
POINT Z (-121.6303234140912 49.31276977677901 2.229007804999128e-07),32.34785461,1059577.366
POINT Z (-121.6307668307487 49.31253873204776 2.229007804999128e-07),31.17768669,1059618.584
POINT Z (-121.6312102434677 49.31230767975798 2.229007804999128e-07),30.46281242,1059659.802
POINT Z (-121.6316536561867 49.31207662746818 2.229007804999128e-07),29.74065208,1059701.02
POINT Z (-121.6320970689058 49.31184557517841 2.229007804999128e-07),28.8698101,1059742.238
POINT Z (-121.6325404816248 49.31161452288863 2.229007804999128e-07),28.64979553,1059783.456
POINT Z (-121.6329838943438 49.31138347059883 2.229007804999128e-07),27.80999947,1059824.674
POINT Z (-121.6333012932339 49.31100519684518 2.229007804999128e-07),27.82061195,1059873.155
POINT Z (-121.6335979986283 49.31060274696145 2.229007804999128e-07),27.0711956,1059922.828
POINT Z (-121.6338947040227 49.3102002970777 2.229007804999128e-07),26.32196808,1059972.502
POINT Z (-121.6341914094171 49.30979784719397 2.229007804999128e-07),28.29019737,1060022.176
POINT Z (-121.6345123331197 49.30941722089512 2.229007804999128e-07),28.25079155,1060070.657
POINT Z (-121.634925730714 49.30913817121193 2.229007804999128e-07),28.31918716,1060113.97
POINT Z (-121.6353494077213 49.30887265700599 2.229007804999128e-07),29.48920441,1060156.634
POINT Z (-121.6357730847285 49.30860714280008 2.229007804999128e-07),29.6105957,1060199.297
POINT Z (-121.6361967617357 49.30834162859416 2.229007804999128e-07),29.979599,1060241.961
POINT Z (-121.636620438743 49.30807611438824 2.229007804999128e-07),30.30940437,1060284.624
POINT Z (-121.6370441157502 49.30781060018232 2.229007804999128e-07),30.59059525,1060327.288
POINT Z (-121.6374677927574 49.3075450859764 2.229007804999128e-07),30.62999153,1060369.952
POINT Z (-121.6378155683065 49.30721290218499 2.229007804999128e-07),27.16119576,1060416.196
POINT Z (-121.6382465549161 49.30695942527796 2.229007804999128e-07),27.8405571,1060458.339
POINT Z (-121.6386775391472 49.30670594432704 2.229007804999128e-07),30.18665695,1060500.482
POINT Z (-121.6390976583487 49.30643612039235 2.229007804999128e-07),32.19421005,1060543.365
POINT Z (-121.6394981735197 49.30613680851852 2.229007804999128e-07),33.4198494,1060587.585
POINT Z (-121.6398913229764 49.30582795050962 2.229007804999128e-07),35.15300369,1060632.267
POINT Z (-121.6402787813987 49.30551191901376 2.229007804999128e-07),35.72939682,1060677.303
POINT Z (-121.6406671184601 49.30519696770514 2.229007804999128e-07),35.7889061,1060722.284
POINT Z (-121.6410554555214 49.30488201639653 2.229007804999128e-07),36.09942245,1060767.266
POINT Z (-121.6414437925827 49.30456706508792 2.229007804999128e-07),36.08636856,1060812.248
POINT Z (-121.6418353611818 49.30425614780251 2.229007804999128e-07),36.25619125,1060857.031
POINT Z (-121.6422274709286 49.30394590604759 2.229007804999128e-07),36.83246994,1060901.781
POINT Z (-121.6426195806753 49.30363566429269 2.229007804999128e-07),36.71195602,1060946.532
POINT Z (-121.6430116904221 49.30332542253777 2.229007804999128e-07),37.47522736,1060991.282
POINT Z (-121.6434038001689 49.30301518078288 2.229007804999128e-07),37.67962265,1061036.032
POINT Z (-121.6437959099156 49.30270493902795 2.229007804999128e-07),37.90927505,1061080.783
POINT Z (-121.6441955002663 49.30240440006003 2.229007804999128e-07),38.49749756,1061125.062
POINT Z (-121.6445886222617 49.30209551695542 2.229007804999128e-07),38.53232956,1061169.748
POINT Z (-121.6450099707181 49.30182793324595 2.229007804999128e-07),38.03768921,1061212.539
POINT Z (-121.6453500095747 49.30151524098242 2.229007804999128e-07),39.38299561,1061257.827
POINT Z (-121.6457441376155 49.30120802308296 2.229007804999128e-07),39.85866547,1061302.44
POINT Z (-121.646163582439 49.30093587641366 2.229007804999128e-07),43.3446312,1061345.401
POINT Z (-121.6465916376324 49.30067750759392 2.229007804999128e-07),43.29270172,1061387.757
POINT Z (-121.647023003614 49.30042486552755 2.229007804999128e-07),39.63458252,1061429.872
POINT Z (-121.6474672951891 49.30019559982458 2.229007804999128e-07),35.50347137,1061471.028
POINT Z (-121.6479434417148 49.30004331948833 2.229007804999128e-07),37.96012497,1061509.58
POINT Z (-121.6484205263185 49.29989374955032 2.229007804999128e-07),46.03975296,1061548.052
POINT Z (-121.6489004397905 49.29975351506802 2.229007804999128e-07),54.72805786,1061586.275
POINT Z (-121.6493779392687 49.29960524157224 2.229007804999128e-07),53.71197891,1061624.711
POINT Z (-121.6498563493132 49.29945993679611 2.229007804999128e-07),53.10159683,1061663.067
POINT Z (-121.6503338301601 49.29931157935347 2.229007804999128e-07),55.42259979,1061701.505
POINT Z (-121.6508137141949 49.29917131652236 2.229007804999128e-07),57.49777985,1061739.73
POINT Z (-121.6512944457134 49.29903385034796 2.229007804999128e-07),52.87408447,1061777.88
POINT Z (-121.6517749304917 49.29889553198445 2.229007804999128e-07),48.47759247,1061816.053
POINT Z (-121.6522473350672 49.29873644733476 2.229007804999128e-07),41.80376816,1061854.903
POINT Z (-121.6526478570641 49.29844420388694 2.229007804999128e-07),43.09493256,1061898.922
POINT Z (-121.6529485974749 49.29804502468299 2.229007804999128e-07),46.42980576,1061948.413
POINT Z (-121.6532412724718 49.29763964982525 2.229007804999128e-07),42.30879211,1061998.257
POINT Z (-121.6535370974175 49.29723655231655 2.229007804999128e-07),43.96800995,1062047.97
POINT Z (-121.6538369839794 49.2968364696343 2.229007804999128e-07),51.0784111,1062097.51
POINT Z (-121.6541406210275 49.296439243875 2.229007804999128e-07),55.04039764,1062146.888
POINT Z (-121.6544609789027 49.2960566588525 2.229007804999128e-07),56.24178696,1062195.461
POINT Z (-121.6548362471945 49.2957262444264 2.229007804999128e-07),55.83120728,1062241.224
POINT Z (-121.6552080933759 49.2953920008891 2.229007804999128e-07),53.31018829,1062287.184
POINT Z (-121.6555792405584 49.29505696713026 2.229007804999128e-07),51.1485939,1062333.184
POINT Z (-121.6559508665775 49.29472246335747 2.229007804999128e-07),56.12059402,1062379.157
POINT Z (-121.6563211577988 49.29438648079557 2.229007804999128e-07),55.11980057,1062425.206
POINT Z (-121.6566913377762 49.29405037547818 2.229007804999128e-07),56.25020981,1062471.262
POINT Z (-121.6570685662006 49.29372226036194 2.229007804999128e-07),51.95139694,1062516.909
POINT Z (-121.6575262403248 49.29352638292341 2.229007804999128e-07),43.38278198,1062556.943
POINT Z (-121.6579954202589 49.29335355297967 2.229007804999128e-07),40.47480392,1062596.101
POINT Z (-121.658464600193 49.29318072303593 2.229007804999128e-07),45.53920364,1062635.259
POINT Z (-121.6589372169 49.29301759442441 2.229007804999128e-07),47.5004158,1062674.123
POINT Z (-121.6594105637532 49.29285652687165 2.229007804999128e-07),47.16964722,1062712.925
POINT Z (-121.6598839106064 49.29269545931888 2.229007804999128e-07),53.60638428,1062751.727
POINT Z (-121.6603572574596 49.29253439176611 2.229007804999128e-07),58.20862198,1062790.53
POINT Z (-121.6608305705258 49.29237322517963 2.229007804999128e-07),58.15912628,1062829.335
POINT Z (-121.6613036588489 49.29221139984636 2.229007804999128e-07),58.22343826,1062868.159
POINT Z (-121.6617767471721 49.2920495745131 2.229007804999128e-07),57.27394104,1062906.984
POINT Z (-121.6622498354953 49.29188774917984 2.229007804999128e-07),56.97773743,1062945.809
POINT Z (-121.6627229238184 49.29172592384656 2.229007804999128e-07),57.11679077,1062984.634
POINT Z (-121.6631960121416 49.29156409851329 2.229007804999128e-07),55.70947266,1063023.459
POINT Z (-121.66368032766 49.29144636334538 2.229007804999128e-07),54.94930267,1063061.275
POINT Z (-121.6641753188755 49.29137576804391 2.229007804999128e-07),56.32058334,1063098.118
POINT Z (-121.6646577515451 49.29125523692794 2.229007804999128e-07),56.85719299,1063136.085
POINT Z (-121.6651117542562 49.29104617174332 2.229007804999128e-07),56.4158287,1063176.485
POINT Z (-121.6655633073029 49.29083146312159 2.229007804999128e-07),54.64731598,1063217.083
POINT Z (-121.6659529826402 49.29052699653136 2.229007804999128e-07),53.54415131,1063261.727
POINT Z (-121.6662301384265 49.29011196955476 2.229007804999128e-07),56.06605148,1063312.141
POINT Z (-121.6664371171334 49.28965704011081 2.229007804999128e-07),58.93449402,1063370.762
POINT Z (-121.6666091912169 49.28918763585428 2.229007804999128e-07),59.8694725,1063427.65
POINT Z (-121.6667928429386 49.28872258527085 2.229007804999128e-07),59.2767334,1063481.054
POINT Z (-121.6669455329858 49.28824723648292 2.229007804999128e-07),63.67002487,1063535.097
POINT Z (-121.6670658620681 49.28776195085747 2.229007804999128e-07),64.62217712,1063589.758
POINT Z (-121.6671921199447 49.28727819070998 2.229007804999128e-07),64.37937927,1063644.325
POINT Z (-121.6673301000805 49.28679761934578 2.229007804999128e-07),61.18130112,1063698.691
POINT Z (-121.6674696770263 49.28631749615718 2.229007804999128e-07),60.62611008,1063753.03
POINT Z (-121.6675973065734 49.28583408708967 2.229007804999128e-07),58.14065933,1063807.574
POINT Z (-121.6677228839909 49.28535011362735 2.229007804999128e-07),53.59384155,1063862.153
POINT Z (-121.6678484614084 49.28486614016506 2.229007804999128e-07),50.90393448,1063916.733
POINT Z (-121.6679718852751 49.28438161843791 2.229007804999128e-07),45.95495605,1063971.347
POINT Z (-121.6681005344754 49.28389847036832 2.229007804999128e-07),46.43945694,1064025.875
POINT Z (-121.6682396843713 49.28341823211511 2.229007804999128e-07),53.3313942,1064080.221
POINT Z (-121.6683797815093 49.2829382604577 2.229007804999128e-07),58.27635574,1064134.55
POINT Z (-121.6685145064772 49.28245676982777 2.229007804999128e-07),63.09804535,1064188.974
POINT Z (-121.6686456158546 49.28197427717463 2.229007804999128e-07),66.82095337,1064243.461
POINT Z (-121.6687646286592 49.28148864773529 2.229007804999128e-07),66.15019989,1064298.144
POINT Z (-121.6688502718509 49.28099686630047 2.229007804999128e-07),68.11264801,1064353.216
POINT Z (-121.6689005347344 49.28049940775974 2.229007804999128e-07),67.15375519,1064408.646
POINT Z (-121.6691155277497 49.28005692879666 2.229007804999128e-07),63.70230865,1064460.719
POINT Z (-121.6693990879949 49.27964511137678 2.229007804999128e-07),62.63055038,1064510.938
POINT Z (-121.6696826482402 49.27923329395693 2.229007804999128e-07),55.87431335,1064561.157
POINT Z (-121.6699662084855 49.27882147653707 2.229007804999128e-07),50.70085144,1064611.375
POINT Z (-121.6702497687307 49.27840965911721 2.229007804999128e-07),45.70745087,1064661.594
POINT Z (-121.670533328976 49.27799784169734 2.229007804999128e-07),37.98664856,1064711.813
POINT Z (-121.6706905379132 49.27752948240441 2.229007804999128e-07),34.10195541,1064765.453
POINT Z (-121.6708086780711 49.27704363993706 2.229007804999128e-07),31.33922005,1064820.15
POINT Z (-121.670926818229 49.27655779746969 2.229007804999128e-07),40.95275497,1064874.847
POINT Z (-121.6710449583869 49.27607195500234 2.229007804999128e-07),50.01756668,1064929.544
POINT Z (-121.6711630985448 49.27558611253496 2.229007804999128e-07),57.30134201,1064984.241
POINT Z (-121.6712812387027 49.2751002700676 2.229007804999128e-07),59.82123566,1065038.938
POINT Z (-121.6713993788606 49.27461442760025 2.229007804999128e-07),78.83992004,1065093.635
POINT Z (-121.6715175190185 49.27412858513288 2.229007804999128e-07),95.80854797,1065148.332
POINT Z (-121.6716356591764 49.27364274266553 2.229007804999128e-07),112.118454,1065203.029
POINT Z (-121.6717537993343 49.27315690019816 2.229007804999128e-07),128.7241058,1065257.726
POINT Z (-121.6718719394922 49.27267105773079 2.229007804999128e-07),163.520813,1065312.423
POINT Z (-121.6719900796501 49.27218521526343 2.229007804999128e-07),183.8817444,1065367.12
POINT Z (-121.672108219808 49.27169937279609 2.229007804999128e-07),179.0415497,1065421.817
POINT Z (-121.6722263599658 49.27121353032871 2.229007804999128e-07),186.80159,1065476.514
POINT Z (-121.6723445001238 49.27072768786135 2.229007804999128e-07),200.2498169,1065531.211
POINT Z (-121.6724626402817 49.27024184539398 2.229007804999128e-07),216.5218201,1065585.908
POINT Z (-121.6725807804396 49.26975600292661 2.229007804999128e-07),255.9539948,1065640.605
POINT Z (-121.6726989205975 49.26927016045927 2.229007804999128e-07),279.0057983,1065695.302
POINT Z (-121.6728170607553 49.26878431799191 2.229007804999128e-07),267.810791,1065749.999
POINT Z (-121.6729352009133 49.26829847552453 2.229007804999128e-07),273.6464233,1065804.697
POINT Z (-121.6730533410712 49.26781263305718 2.229007804999128e-07),246.1768036,1065859.394
POINT Z (-121.673171481229 49.26732679058982 2.229007804999128e-07),211.5427856,1065914.091
POINT Z (-121.6732896213869 49.26684094812245 2.229007804999128e-07),147.2527771,1065968.788
POINT Z (-121.6734077615448 49.2663551056551 2.229007804999128e-07),146.1520081,1066023.485
POINT Z (-121.6735259017028 49.26586926318773 2.229007804999128e-07),144.0926208,1066078.182
POINT Z (-121.6736440418607 49.26538342072037 2.229007804999128e-07),138.8848114,1066132.879
POINT Z (-121.6737621820185 49.26489757825301 2.229007804999128e-07),131.962204,1066187.577
POINT Z (-121.6738803221764 49.26441173578564 2.229007804999128e-07),130.1513977,1066242.274
POINT Z (-121.6739984623343 49.26392589331829 2.229007804999128e-07),136.3707886,1066296.971
POINT Z (-121.6741166024922 49.26344005085093 2.229007804999128e-07),145.9031982,1066351.668
POINT Z (-121.6742347426501 49.26295420838357 2.229007804999128e-07),150.1741943,1066406.365
POINT Z (-121.674352882808 49.26246836591621 2.229007804999128e-07),135.8917999,1066461.063
POINT Z (-121.6744710229659 49.26198252344884 2.229007804999128e-07),126.5013962,1066515.76
POINT Z (-121.6745891631238 49.26149668098149 2.229007804999128e-07),116.4761887,1066570.457
POINT Z (-121.6747073032817 49.26101083851412 2.229007804999128e-07),108.4435959,1066625.154
POINT Z (-121.6748254434396 49.26052499604677 2.229007804999128e-07),103.6286087,1066679.851
POINT Z (-121.6749435835975 49.26003915357941 2.229007804999128e-07),105.322197,1066734.549
POINT Z (-121.6750617237554 49.25955331111204 2.229007804999128e-07),108.6500015,1066789.246
